Longitude,Latitude,datetime,UHI Index,building_coverage,B01,B02,B03,B04,B06,B08,B11,B12,L11,NDVI,NDBI,NDWI,EVI,SAVI,NBAI,location,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.96271333,40.798295,2021-07-24 15:31:00,0.996871529,1.0120244245222208e-05,1959.0,1026.0,1280.0,1344.0,2372.5,2262.0,2834.0,2625.5,34.38460364000002,0.2545757071547421,0.11224489659070969,-0.277244494635799,0.8719604863221885,0.38181061971440455,0.4141034781932831,Manhattan,27.3,45.4,3.8,202,349
-73.96261167,40.798265,2021-07-24 15:31:00,0.996871529,1.0120244245222208e-05,1959.0,1367.0,1439.0,1561.0,2937.5,2459.0,3568.5,3517.0,33.80012222000005,0.22338308457711442,0.18407300114631653,-0.2616726526423807,1.4267556402923418,0.33503295609998757,0.48472943902015686,Manhattan,27.3,45.4,3.8,202,349
-73.96250833,40.798235,2021-07-24 15:31:00,0.996871529,1.0120244245222208e-05,1793.0,2802.0,2964.0,3103.0,3813.5,3297.0,4515.0,4497.5,33.80012222000005,0.0303125,0.15591397881507874,-0.05318639195016771,0.5382907880133185,0.045465198031403795,0.464316189289093,Manhattan,27.3,45.4,3.8,202,349
-73.96239333,40.79820167,2021-07-24 15:31:00,0.996871529,1.0120244245222208e-05,1793.0,1428.0,1619.0,1663.0,2887.5,2449.0,3531.0,3321.0,34.189776499999994,0.19114785992217898,0.18093645572662354,-0.204031465093412,1.1437718277066355,0.2866869300911854,0.47338995337486267,Manhattan,27.3,45.4,3.8,202,349
-73.96218167,40.79812,2021-07-24 15:31:00,0.994707814,1.0120244245222208e-05,1793.0,1295.0,1456.0,1450.0,2633.0,2500.0,2981.0,2569.0,34.189776499999994,0.26582278481012656,0.08775770664215088,-0.2639029322548028,1.7635203224722875,0.39868371092266797,0.3788819909095764,Manhattan,27.3,45.4,3.8,202,349
-73.96208667,40.79807833,2021-07-24 15:31:00,0.994707814,1.0120244245222208e-05,1793.0,882.5,960.0,1033.0,2633.0,1897.0,2981.0,2569.0,34.617029,0.29488054607508535,0.2222222238779068,-0.327966398319916,1.4621763411744797,0.4422453506227606,0.49053311347961426,Manhattan,27.3,45.4,3.8,202,349
-73.91406167,40.81656167,2021-07-24 15:31:00,1.009012373,1.0726878369458018e-05,1039.0,1666.0,1842.0,1911.0,2082.0,2203.0,2332.5,1806.0,41.097594920000006,0.07097715119105494,0.028552530333399773,-0.0892459826946848,0.6212765957446809,0.10645278891724388,0.3052116930484772,Manhattan,27.3,45.4,3.8,202,349
-73.962,40.79804167,2021-07-24 15:31:00,0.994707814,1.0120244245222208e-05,1793.0,1056.0,1215.0,1282.0,2326.0,2067.0,2386.5,1938.0,34.617029,0.2343983278590624,0.07174132764339447,-0.2595978062157221,1.0665760869565217,0.3515450067174205,0.3532034754753113,Manhattan,27.3,45.4,3.8,202,349
-73.96174667,40.79792,2021-07-24 15:31:00,0.992544099,1.0120244245222208e-05,1341.5,1105.0,1250.0,1227.0,2097.5,1978.0,2191.5,1933.0,34.86654446,0.2343213728549142,0.05120518058538437,-0.2255266418835192,1.782154722354058,0.35142723444080487,0.35174107551574707,Manhattan,27.3,45.4,3.8,202,349
-73.96167167,40.79788333,2021-07-24 15:31:00,0.994707814,1.0120244245222208e-05,1341.5,1409.0,1580.0,1574.0,2097.5,2322.0,2191.5,1933.0,34.86654446,0.1919917864476386,-0.028913259506225586,-0.1901588928754485,1.558982909545644,0.28795072500962404,0.2796090841293335,Manhattan,27.3,45.4,3.8,202,349
-73.96159667,40.79782833,2021-07-24 15:31:00,0.990380384,1.0120244245222208e-05,1341.5,1097.0,1227.0,1212.0,2447.0,1970.0,2449.5,2197.5,34.93832287999999,0.2382149591451917,0.10849643498659134,-0.23240538004379105,1.8660758247168883,0.35726630007855464,0.4045639932155609,Manhattan,27.3,45.4,3.8,202,349
-73.96149167,40.79778,2021-07-24 15:31:00,0.990380384,1.0120244245222208e-05,1341.5,1138.0,1313.0,1492.0,2363.0,2070.0,2627.5,2399.0,35.58774668000001,0.1622683885457608,0.11868014931678772,-0.2237658882648537,0.5807877813504824,0.24336842105263157,0.4166138172149658,Manhattan,27.3,45.4,3.8,202,349
-73.96140833,40.79773167,2021-07-24 15:31:00,0.986052954,1.0120244245222208e-05,1341.5,1253.0,1293.0,1457.0,2363.0,2402.0,2627.5,2399.0,35.58774668000001,0.24488209380668566,0.044835470616817474,-0.30013531799729365,1.351931330472103,0.3672755538282161,0.353301465511322,Manhattan,27.3,45.4,3.8,202,349
-73.961915,40.79800833,2021-07-24 15:31:00,0.992544099,1.0120244245222208e-05,1637.0,1033.5,1163.0,1192.0,1867.5,2330.0,1981.0,1628.5,34.617029,0.3231118682566723,-0.08095569163560867,-0.3340967649584884,1.642846831240075,0.48459900638750886,0.21542216837406158,Manhattan,27.3,45.4,3.8,202,349
-73.91410833,40.8165,2021-07-24 15:31:00,1.004684943,1.0726878369458018e-05,1221.0,1408.0,1662.0,1749.0,2010.0,1940.0,2404.0,2015.5,41.097594920000006,0.05177554892924912,0.10681399703025818,-0.07717934480843976,0.25466666666666665,0.07765279848217915,0.3898891508579254,Manhattan,27.3,45.4,3.8,202,349
-73.91495333,40.81511,2021-07-24 15:31:00,1.015623724,1.0726878369458018e-05,1593.0,2130.0,2446.0,2614.0,2753.5,2913.0,2842.5,2750.5,39.96964832000003,0.054098064049212954,-0.012249153107404709,-0.0871431237171114,0.2849790316431567,0.08113975576662144,0.315071702003479,Manhattan,27.3,45.4,3.8,202,349
-73.91427167,40.81620333,2021-07-24 15:31:00,1.004684943,1.0726878369458018e-05,1221.0,1063.5,1258.0,1423.0,1684.0,1459.0,2012.0,1921.5,41.24115175999998,0.012491325468424705,0.15932008624076843,-0.07397865292602135,0.044515889699517745,0.01873373807458803,0.4588780701160431,Manhattan,27.3,45.4,3.8,202,349
-73.95057833,40.82815833,2021-07-24 15:31:00,1.004684943,2.599915902903456e-06,1227.5,1447.0,1549.0,1745.0,2405.5,2240.0,2357.0,1994.5,33.91291688000001,0.12421580928481807,0.025451380759477615,-0.18237001847453155,0.6658595641646489,0.1863003387278886,0.32033678889274597,Manhattan,27.3,45.4,3.8,202,349
-73.95061167,40.82817833,2021-07-24 15:31:00,1.006848658,2.599915902903456e-06,1227.5,1447.0,1549.0,1745.0,2405.5,2240.0,2357.0,1994.5,32.60723324000003,0.12421580928481807,0.025451380759477615,-0.18237001847453155,0.6658595641646489,0.1863003387278886,0.32033678889274597,Manhattan,27.3,45.4,3.8,202,349
-73.95069167,40.828305,2021-07-24 15:31:00,1.011296294,2.599915902903456e-06,593.5,1064.5,1198.0,1243.0,2209.5,2264.0,1982.5,1439.0,32.60723324000003,0.2911320216709438,-0.06628988683223724,-0.30791450028885037,1.4675866034210148,0.43663578047042056,0.20358806848526,Manhattan,27.3,45.4,3.8,202,349
-73.95077333,40.82834167,2021-07-24 15:31:00,1.006968865,2.599915902903456e-06,593.5,935.0,1069.0,1007.0,2209.5,3218.0,1982.5,1439.0,32.60723324000003,0.5233136094674556,-0.2375733107328415,-0.5012829484487987,2.458305537024683,0.7848775292864749,0.030649898573756218,Manhattan,27.3,45.4,3.8,202,349
-73.95092667,40.82824667,2021-07-24 15:31:00,1.00913258,2.599915902903456e-06,593.5,612.0,824.5,641.5,2964.0,3385.0,2085.5,1142.5,31.14773869999999,0.6813609834844158,-0.23754684627056122,-0.608267015084927,2.593100189035917,1.0219145766078968,-0.023741116747260094,Manhattan,27.3,45.4,3.8,202,349
-73.95097833,40.828195,2021-07-24 15:31:00,1.00913258,2.599915902903456e-06,866.5,745.5,887.0,845.5,2511.5,2756.0,1899.0,1155.0,31.14773869999999,0.5304734138553381,-0.1841031163930893,-0.5130387043645347,2.1334450027917367,0.795599666851749,0.05129087716341019,Manhattan,27.3,45.4,3.8,202,349
-73.95102833,40.82813667,2021-07-24 15:31:00,1.00480515,2.599915902903456e-06,866.5,376.0,473.0,331.5,2511.5,3198.0,1899.0,1155.0,31.44168841999999,0.8121546961325967,-0.25485581159591675,-0.7423045491691637,3.0262880067567566,1.2180594900849857,-0.02303262986242771,Manhattan,27.3,45.4,3.8,202,349
-73.951135,40.82803167,2021-07-24 15:31:00,1.00480515,2.599915902903456e-06,866.5,364.0,517.0,373.0,2931.0,3557.0,1929.5,972.0,31.39041812000005,0.8101781170483461,-0.2966372072696686,-0.7461953853706431,2.5962165688193086,1.2151125810965526,-0.10149415582418442,Manhattan,27.3,45.4,3.8,202,349
-73.95118667,40.82797667,2021-07-24 15:31:00,1.00480515,2.599915902903456e-06,866.5,441.0,585.0,423.0,2786.5,3692.0,1929.5,1013.5,31.39041812000005,0.7944106925880924,-0.3135284185409546,-0.7264437689969605,2.7954506584573284,1.191471267160734,-0.1128862127661705,Manhattan,27.3,45.4,3.8,202,349
-73.951235,40.82792333,2021-07-24 15:31:00,1.00480515,2.599915902903456e-06,866.5,384.0,571.0,436.0,2786.5,3497.0,1929.5,1013.5,31.39041812000005,0.7782862954487668,-0.2888602316379547,-0.7192723697148475,2.366264687693259,1.1672810474132451,-0.08602484315633774,Manhattan,27.3,45.4,3.8,202,349
-73.95128167,40.82787,2021-07-24 15:31:00,1.00480515,2.599915902903456e-06,866.5,384.0,571.0,436.0,2786.5,3497.0,1929.5,1013.5,32.60723324000003,0.7782862954487668,-0.2888602316379547,-0.7192723697148475,2.366264687693259,1.1672810474132451,-0.08602484315633774,Manhattan,27.3,45.4,3.8,202,349
-73.95141667,40.82769333,2021-07-24 15:31:00,1.002641435,2.599915902903456e-06,1004.0,456.0,657.0,447.5,2959.5,3649.0,1894.0,989.0,32.60723324000003,0.7815208104479434,-0.3166155517101288,-0.6948444031583837,2.7457118353344767,1.1721381498657555,-0.11726883053779602,Manhattan,27.3,45.4,3.8,202,349
-73.95146833,40.82763,2021-07-24 15:31:00,1.002641435,9.94674509533816e-06,864.0,481.0,727.0,520.0,2767.0,3596.0,1842.0,1055.0,32.60723324000003,0.7473275024295433,-0.32254505157470703,-0.6636594957205644,2.473066409390577,1.1208550953479899,-0.1076544001698494,Manhattan,27.3,45.4,3.8,202,349
-73.951525,40.827565,2021-07-24 15:31:00,1.00480515,9.94674509533816e-06,864.0,383.0,601.0,429.5,2767.0,3362.0,1842.0,1055.0,33.236148920000005,0.7734405907951998,-0.2920830249786377,-0.6966944234166036,2.3899755501222493,1.160007911392405,-0.07429301738739014,Manhattan,27.3,45.4,3.8,202,349
-73.95165,40.827455,2021-07-24 15:31:00,1.00913258,9.94674509533816e-06,864.0,553.5,756.0,662.0,2180.5,3122.0,1810.0,1228.5,33.236148920000005,0.6501057082452432,-0.2660178542137146,-0.6101083032490975,2.089171974522293,0.9750297265160522,-0.013554094359278679,Manhattan,27.3,45.4,3.8,202,349
-73.95170667,40.82741667,2021-07-24 15:31:00,1.00913258,9.94674509533816e-06,864.0,528.5,724.5,623.0,2571.0,3205.0,1870.0,1125.5,33.321599419999984,0.6745036572622779,-0.2630541920661926,-0.6312507952665734,2.165925677376059,1.011623351181925,-0.033787596970796585,Manhattan,27.3,45.4,3.8,202,349
-73.95053667,40.828145,2021-07-24 15:31:00,1.004684943,2.599915902903456e-06,1227.5,1245.0,1353.0,1436.0,2405.5,2368.0,2357.0,1994.5,33.91291688000001,0.24500525762355416,-0.002328042406588793,-0.2727761354474604,1.4142640364188164,0.3674595873307925,0.2951856553554535,Manhattan,27.3,45.4,3.8,202,349
-73.95029667,40.82803833,2021-07-24 15:31:00,1.006848658,2.599915902903456e-06,1227.5,865.0,1057.5,1017.5,2310.5,2723.0,2139.0,1708.0,33.91291688000001,0.45595508621842,-0.12011517584323883,-0.4405501917735749,1.8209481101857783,0.683841218925421,0.17108066380023956,Manhattan,27.3,45.4,3.8,202,349
-73.91420333,40.81635167,2021-07-24 15:31:00,1.002521229,1.0726878369458018e-05,1221.0,1844.0,1953.0,2221.0,2623.5,2408.0,2875.0,2690.5,41.097594920000006,0.04039749405919205,0.08839674293994904,-0.1043338683788122,0.24540682414698162,0.06058969651150232,0.3959992527961731,Manhattan,27.3,45.4,3.8,202,349
-73.948995,40.82756667,2021-07-24 15:31:00,1.013339803,9.94674509533816e-06,2409.0,2287.0,2328.0,2648.0,2949.5,2758.0,3673.0,3658.5,33.051575840000055,0.020347761746207917,0.14227958023548126,-0.08454581203303185,0.18400802944128472,0.030518819938962362,0.4532930254936218,Manhattan,27.3,45.4,3.8,202,349
-73.94903333,40.82758,2021-07-24 15:31:00,1.015503518,9.94674509533816e-06,2409.0,2977.0,3142.0,3247.0,2949.5,3239.0,3673.0,3658.5,33.051575840000055,-0.0012334258402713536,0.06278935074806213,-0.015201379094185865,-0.050697084917617236,1.5000000000000002e-08,0.38716238737106323,Manhattan,27.3,45.4,3.8,202,349
-73.94920667,40.82765833,2021-07-24 15:31:00,1.015503518,2.599915902903456e-06,2409.0,1774.0,1864.0,2141.0,2949.5,2428.0,3673.0,3658.5,33.530098640000006,0.06281462026701685,0.20406490564346313,-0.13140726933830382,0.36421319796954316,0.09421162052741,0.5024335384368896,Manhattan,27.3,45.4,3.8,202,349
-73.94925,40.82767,2021-07-24 15:31:00,1.015503518,2.599915902903456e-06,1337.0,965.0,1146.0,1190.0,2036.5,2320.0,1939.0,1563.5,33.530098640000006,0.32193732193732194,-0.08945761620998383,-0.3387189844200808,1.2705194513154936,0.48283720267768127,0.20309145748615265,Manhattan,27.3,45.4,3.8,202,349
-73.94934333,40.82774333,2021-07-24 15:31:00,1.017667233,2.599915902903456e-06,1337.0,1150.0,1298.0,1335.0,2036.5,2089.0,1939.0,1563.5,33.530098640000006,0.22021028037383178,-0.03723932430148125,-0.23354000590493063,1.2779661016949153,0.3302671922908454,0.25279441475868225,Manhattan,27.3,45.4,3.8,202,349
-73.94939,40.82778,2021-07-24 15:31:00,1.013339803,2.599915902903456e-06,1337.0,1052.0,1260.0,1283.0,2036.5,2209.0,1939.0,1563.5,33.530098640000006,0.2651775486827033,-0.06509160995483398,-0.27356586912654945,1.1471754212091179,0.3977093772369363,0.2264728993177414,Manhattan,27.3,45.4,3.8,202,349
-73.949545,40.82784,2021-07-24 15:31:00,1.015503518,2.599915902903456e-06,1337.0,1438.0,1735.0,1776.0,2112.0,2326.0,2385.0,2206.5,34.04280163999999,0.1340809361287177,0.01252388022840023,-0.1455306574735287,0.6255686988171064,0.20109689213893966,0.32750269770622253,Manhattan,27.3,45.4,3.8,202,349
-73.94960833,40.82785333,2021-07-24 15:31:00,1.015503518,2.599915902903456e-06,1337.0,1199.0,1278.0,1375.0,2112.0,1994.0,2385.0,2206.5,34.04280163999999,0.18373404571089344,0.08928979188203812,-0.21882640586797067,1.2355289421157685,0.27556017213236383,0.3944271504878998,Manhattan,27.3,45.4,3.8,202,349
-73.94974333,40.82789333,2021-07-24 15:31:00,1.015503518,2.599915902903456e-06,1337.0,982.0,1089.0,1106.5,2289.5,2015.0,2624.0,2478.5,35.334813199999985,0.29104597148806666,0.13127829134464264,-0.29832474226804123,1.7606589147286822,0.4364990390775144,0.4337899684906006,Manhattan,27.3,45.4,3.8,202,349
-73.94981667,40.82791333,2021-07-24 15:31:00,1.009012373,2.599915902903456e-06,1337.0,982.0,1089.0,1106.5,2289.5,2015.0,2624.0,2478.5,35.25278072000003,0.29104597148806666,0.13127829134464264,-0.29832474226804123,1.7606589147286822,0.4364990390775144,0.4337899684906006,Manhattan,27.3,45.4,3.8,202,349
-73.95035667,40.82807667,2021-07-24 15:31:00,1.006848658,2.599915902903456e-06,1227.5,577.5,824.5,677.5,2310.5,2800.0,2139.0,1708.0,33.91291688000001,0.6103522645578721,-0.13383275270462036,-0.5450406952683129,2.0934017161455767,0.9153967797584819,0.15751466155052185,Manhattan,27.3,45.4,3.8,202,349
-73.94896667,40.82755,2021-07-24 15:31:00,1.013339803,9.94674509533816e-06,2409.0,2287.0,2328.0,2648.0,2949.5,2758.0,3673.0,3658.5,32.49102056000004,0.020347761746207917,0.14227958023548126,-0.08454581203303185,0.18400802944128472,0.030518819938962362,0.4532930254936218,Manhattan,27.3,45.4,3.8,202,349
-73.89171833,40.82075833,2021-07-24 15:31:00,0.999035243,7.774605055078333e-06,1679.0,1503.0,1629.0,1726.0,1722.0,1777.0,2028.0,1832.0,38.185441879999985,0.014558949471881244,0.06596583127975464,-0.04345273047563124,0.14799767846778875,0.021835307549593265,0.3695228099822998,Bronx,27.1,47.3,4.5,170,563
-73.891595,40.821075,2021-07-24 15:31:00,1.001319165,7.774605055078333e-06,1679.0,1466.0,1568.0,1706.0,1771.0,1673.0,2314.5,2169.5,37.61463254,-0.00976620301864457,0.1608777493238449,-0.032397408207343416,-0.09016393442622951,1.5000000000000002e-08,0.45655351877212524,Bronx,27.1,47.3,4.5,170,563
-73.89160667,40.82102333,2021-07-24 15:31:00,1.007810309,7.774605055078333e-06,1679.0,1480.0,1633.0,1804.0,1771.0,1832.0,2314.5,2169.5,37.61463254,0.007700770077007701,0.11636319756507874,-0.05743145743145743,0.0449582530507386,0.01154956689124158,0.4198859930038452,Bronx,27.1,47.3,4.5,170,563
-73.89161667,40.82097667,2021-07-24 15:31:00,1.007810309,7.774605055078333e-06,1679.0,1527.0,1693.0,1836.0,1843.5,1809.0,2118.0,1931.5,37.61463254,-0.007407407407407408,0.07868602126836777,-0.03312392918332382,-0.049144521295959226,1.5000000000000002e-08,0.38243576884269714,Bronx,27.1,47.3,4.5,170,563
-73.89162667,40.82090667,2021-07-24 15:31:00,1.009974024,7.774605055078333e-06,1679.0,1565.0,1725.0,1852.0,1843.5,1840.0,2118.0,1931.5,38.185441879999985,-0.0032502708559046588,0.07023749500513077,-0.03225806451612903,-0.024681201151789386,1.5000000000000002e-08,0.3751591742038727,Bronx,27.1,47.3,4.5,170,563
-73.91551333,40.83528333,2021-07-24 15:31:00,0.993866369,3.3294093165757564e-06,1601.5,1260.0,1225.0,1284.0,2260.0,2705.0,2405.5,2266.0,36.606316640000045,0.3562296314865881,-0.058604832738637924,-0.37659033078880405,3.7005208333333335,0.5342774783807495,0.26658985018730164,Manhattan,27.3,45.4,3.8,202,349
-73.94891167,40.82748167,2021-07-24 15:31:00,1.013339803,9.94674509533816e-06,2409.0,2825.0,2793.0,3014.0,3478.5,3136.0,4258.0,4238.5,32.49102056000004,0.01983739837398374,0.15174466371536255,-0.05785123966942149,9.104477611940299,0.029753678562718478,0.4608209729194641,Manhattan,27.3,45.4,3.8,202,349
-73.94874167,40.8274,2021-07-24 15:31:00,1.013339803,1.2471638600417218e-05,2409.0,2271.0,2573.0,2735.0,2969.5,3008.0,3978.5,3926.5,32.49102056000004,0.04753613094201637,0.13891075551509857,-0.07794302096398495,0.28598365807668136,0.07129798903107862,0.4487308859825134,Manhattan,27.3,45.4,3.8,202,349
-73.89167333,40.82067667,2021-07-24 15:31:00,1.016465169,7.774605055078333e-06,1679.0,1414.0,1561.0,1688.0,1722.0,1728.0,2028.0,1832.0,38.185441879999985,0.0117096018735363,0.07987220585346222,-0.050775311644876864,0.07987220447284345,0.017561832284501682,0.38153186440467834,Bronx,27.1,47.3,4.5,170,563
-73.94870333,40.82737667,2021-07-24 15:31:00,1.013339803,1.2471638600417218e-05,2409.0,2031.0,2384.0,2493.0,2969.5,2559.0,3978.5,3926.5,33.09259208000003,0.013064133016627079,0.21713192760944366,-0.035403601051992716,0.07219426821264494,0.019594260267194456,0.5108944773674011,Manhattan,27.3,45.4,3.8,202,349
-73.91438333,40.83571,2021-07-24 15:32:00,0.998193799,3.3294093165757564e-06,1231.0,1118.5,1136.0,1380.0,2041.0,1942.0,2317.0,1866.5,39.74747702000002,0.1691751956652619,0.08804883807897568,-0.2618583495776478,0.7659806460406161,0.25372460496613997,0.3659293055534363,Manhattan,27.3,45.4,3.8,202,349
-73.91456333,40.83575833,2021-07-24 15:32:00,0.998193799,3.3294093165757564e-06,1231.0,1134.0,1229.0,1339.0,1930.0,1942.0,2342.5,1912.0,39.74747702000002,0.18378543127095398,0.09347648173570633,-0.22485020498265532,1.024116847826087,0.27563614200822795,0.37319454550743103,Manhattan,27.3,45.4,3.8,202,349
-73.91447,40.835735,2021-07-24 15:32:00,0.998193799,3.3294093165757564e-06,1231.0,906.0,1021.0,1191.0,2041.0,1831.0,2317.0,1866.5,39.74747702000002,0.21178027796161483,0.11716490238904953,-0.28401122019635344,0.7329363261566652,0.3176178660049628,0.39113807678222656,Manhattan,27.3,45.4,3.8,202,349
-73.91548667,40.83530167,2021-07-24 15:32:00,0.993866369,3.3294093165757564e-06,1601.5,1607.0,1801.0,1884.0,2383.5,2451.0,2695.5,2616.5,36.606316640000045,0.13079584775086506,0.04750801622867584,-0.1528692380056444,0.8321103610214264,0.19617114519663245,0.3685430884361267,Manhattan,27.3,45.4,3.8,202,349
-73.91424167,40.83567667,2021-07-24 15:32:00,0.998193799,3.3294093165757564e-06,1231.0,1118.5,1136.0,1380.0,2041.0,1942.0,2317.0,1866.5,39.836345540000025,0.1691751956652619,0.08804883807897568,-0.2618583495776478,0.7659806460406161,0.25372460496613997,0.3659293055534363,Manhattan,27.3,45.4,3.8,202,349
-73.91419,40.835665,2021-07-24 15:32:00,0.998193799,3.3294093165757564e-06,948.5,979.5,1150.0,1296.0,2158.0,2263.0,2151.0,1646.0,39.836345540000025,0.27170553526271424,-0.025373810902237892,-0.3261060650454146,0.8974477958236659,0.40750105351875265,0.2531353235244751,Manhattan,27.3,45.4,3.8,202,349
-73.93329333,40.85542667,2021-07-24 15:32:00,1.043271192,8.992443291778949e-06,1171.5,1136.0,1183.0,1333.0,1312.0,1645.0,1552.5,1416.5,33.91633490000004,0.10476830087306917,-0.02892884984612465,-0.16336633663366337,0.693950177935943,0.15712607016954844,0.28695276379585266,Manhattan,27.3,45.4,3.8,202,349
-73.91498667,40.83575667,2021-07-24 15:32:00,0.996030084,3.3294093165757564e-06,1401.0,842.0,862.5,949.0,1553.0,1458.0,1565.5,1462.0,38.00770484000003,0.21146655587868715,0.03555481880903244,-0.2566257272139625,1.5184964200477327,0.3171339563862928,0.34990525245666504,Manhattan,27.3,45.4,3.8,202,349
-73.91481667,40.83581833,2021-07-24 15:32:00,1.002521229,3.3294093165757564e-06,1231.0,875.0,942.0,980.5,1512.5,1117.0,1572.5,1450.5,39.10147124000002,0.06507747318235996,0.16936233639717102,-0.08499271491015056,0.7782212086659065,0.09759294566253576,0.4603864848613739,Manhattan,27.3,45.4,3.8,202,349
-73.915465,40.83531667,2021-07-24 15:32:00,1.002521229,3.3294093165757564e-06,1601.5,979.5,1053.0,1170.0,1757.5,1432.0,2483.5,2409.0,36.606316640000045,0.10069177555726365,0.26854807138442993,-0.15251509054325957,0.5918229049017393,0.1510086455331412,0.547157883644104,Manhattan,27.3,45.4,3.8,202,349
-73.91534167,40.83540333,2021-07-24 15:32:00,0.993866369,3.3294093165757564e-06,1401.0,1601.0,1806.0,1808.0,1757.5,2269.0,2483.5,2409.0,36.606316640000045,0.11307333823890116,0.04513413831591606,-0.11361963190184049,1.0378208014407924,0.16958920907418762,0.36633387207984924,Manhattan,27.3,45.4,3.8,202,349
-73.91530167,40.83544333,2021-07-24 15:32:00,0.996030084,3.3294093165757564e-06,1401.0,1601.0,1806.0,1808.0,1757.5,2269.0,2483.5,2409.0,36.80456179999999,0.11307333823890116,0.04513413831591606,-0.11361963190184049,1.0378208014407924,0.16958920907418762,0.36633387207984924,Manhattan,27.3,45.4,3.8,202,349
-73.91525,40.83549,2021-07-24 15:32:00,0.996030084,3.3294093165757564e-06,1401.0,1926.0,2263.0,2494.0,2693.5,2825.0,3178.0,2998.5,36.80456179999999,0.062229742432788115,0.05880393087863922,-0.1104559748427673,0.24738415545590434,0.09333583983457092,0.3723268210887909,Manhattan,27.3,45.4,3.8,202,349
-73.91519667,40.83554,2021-07-24 15:32:00,0.996030084,3.3294093165757564e-06,1401.0,1071.5,1269.0,1190.0,2060.0,2348.0,2388.0,2306.0,36.80456179999999,0.32730356133408706,0.00844594556838274,-0.29831351949129115,1.992772328342798,0.4908859686307757,0.3331439793109894,Manhattan,27.3,45.4,3.8,202,349
-73.91514833,40.83559167,2021-07-24 15:32:00,0.996030084,3.3294093165757564e-06,1401.0,1799.0,2021.0,2030.0,1958.0,2848.0,2038.5,1938.0,36.80456179999999,0.16769167691676917,-0.16566050052642822,-0.1698500718833436,1.3309469573706476,0.25151173516449726,0.16536009311676025,Manhattan,27.3,45.4,3.8,202,349
-73.91510167,40.83564,2021-07-24 15:32:00,0.991702654,3.3294093165757564e-06,1401.0,589.0,666.0,664.5,1958.0,1993.0,2038.5,1938.0,37.55652620000001,0.4999059266227658,0.011286121793091297,-0.4990597969161339,2.1242404860889033,0.7497178329571106,0.33227238059043884,Manhattan,27.3,45.4,3.8,202,349
-73.91505667,40.83568333,2021-07-24 15:32:00,0.991702654,3.3294093165757564e-06,1401.0,836.5,950.5,951.0,1958.0,1916.0,2038.5,1938.0,38.00770484000003,0.33658876874782,0.030977368354797363,-0.3368219082504797,1.7880303872521772,0.5047951176983435,0.3496817946434021,Manhattan,27.3,45.4,3.8,202,349
-73.93322667,40.85559667,2021-07-24 15:32:00,1.036780047,8.992443291778949e-06,1296.0,1070.0,1237.0,1358.0,1423.5,1502.0,1855.5,1794.5,34.62044702000003,0.05034965034965035,0.10528667271137238,-0.09675063891931361,0.22140221402214022,0.07551127425275302,0.41692546010017395,Manhattan,27.3,45.4,3.8,202,349
-73.93325333,40.85553667,2021-07-24 15:32:00,1.041107477,8.992443291778949e-06,1171.5,1107.0,1128.0,1257.0,1312.0,1389.0,1552.5,1416.5,33.91633490000004,0.049886621315192746,0.0555838868021965,-0.10369487485101311,0.5242255758538522,0.07481579444549405,0.36255162954330444,Manhattan,27.3,45.4,3.8,202,349
-73.91487,40.83582833,2021-07-24 15:32:00,1.004684943,3.3294093165757564e-06,1231.0,952.0,1117.0,1237.0,1512.5,1571.0,1572.5,1450.5,38.00770484000003,0.11894586894586895,0.0004771751118823886,-0.16889880952380953,0.45037756202804746,0.178387039344846,0.31606441736221313,Manhattan,27.3,45.4,3.8,202,349
-73.914655,40.83578,2021-07-24 15:32:00,1.002521229,3.3294093165757564e-06,1231.0,917.5,931.5,1046.0,1930.0,1460.0,2342.5,1912.0,39.10147124000002,0.16520351157222665,0.23208415508270264,-0.22099100982646874,1.2094653812445224,0.24775583482944347,0.48901915550231934,Manhattan,27.3,45.4,3.8,202,349
-73.91504667,40.814885,2021-07-24 15:32:00,1.015623724,1.0726878369458018e-05,1494.0,1389.0,1451.0,1576.0,1751.0,1621.0,2056.0,1762.0,39.781657220000056,0.014075695964967157,0.11830296367406845,-0.055338541666666664,0.17032551097653292,0.02111024237685692,0.4039345383644104,Manhattan,27.3,45.4,3.8,202,349
-73.93293833,40.85628,2021-07-24 15:32:00,1.034616333,8.992443291778949e-06,1316.0,1759.0,2002.0,2173.0,2323.0,2489.0,2598.0,2370.0,35.297214980000035,0.06778206778206779,0.02142716757953167,-0.10843910042306835,0.33825733247698564,0.1016621983914209,0.3324393332004547,Manhattan,27.3,45.4,3.8,202,349
-73.92540333,40.82667333,2021-07-24 15:32:00,1.002401022,8.566649223177179e-06,1503.0,1102.0,1128.0,1249.0,1707.0,1699.0,2044.5,1979.0,36.58580852,0.15264586160108548,0.09229330718517303,-0.20198089847895295,1.2109795479009688,0.2289299643886722,0.40620356798171997,Manhattan,27.3,45.4,3.8,202,349
-73.92531,40.826845,2021-07-24 15:32:00,0.995909877,8.566649223177179e-06,1503.0,1111.0,1194.0,1321.0,1577.5,1659.0,2071.0,2069.5,37.559944220000034,0.11342281879194631,0.11045576632022858,-0.16298633017875921,0.6741124850418827,0.17010568696527428,0.42788171768188477,Manhattan,27.3,45.4,3.8,202,349
